STATION,STATION_NAME,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT09,WT14,WT01,WT06,WT05,WT11,WT04,WT03
GHCND:USC00302036,DELHI 2 SE NY US,19461005,-9999,-9999,-9999,-9999,0,0,0,283,39,194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461006,-9999,-9999,-9999,-9999,0,0,0,289,33,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461007,-9999,-9999,-9999,-9999,0,0,0,289,44,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461008,-9999,-9999,-9999,-9999,0,0,0,206,56,139,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461009,-9999,-9999,-9999,-9999,0,0,0,156,50,111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461010,-9999,-9999,-9999,-9999,0,0,0,217,67,144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461011,-9999,-9999,-9999,-9999,0,0,0,211,100,167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461012,-9999,-9999,-9999,-9999,25,0,0,228,161,194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461013,-9999,-9999,-9999,-9999,173,0,0,206,22,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461014,-9999,-9999,-9999,-9999,0,0,0,161,-33,111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461015,-9999,-9999,-9999,-9999,0,0,0,183,11,117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461016,-9999,-9999,-9999,-9999,0,0,0,189,-11,133,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461017,-9999,-9999,-9999,-9999,0,0,0,206,61,144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461018,-9999,-9999,-9999,-9999,33,0,0,150,83,122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461019,-9999,-9999,-9999,-9999,150,0,0,144,33,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461020,-9999,-9999,-9999,-9999,0,0,0,106,-28,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461021,-9999,-9999,-9999,-9999,0,0,0,167,-33,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461022,-9999,-9999,-9999,-9999,0,0,0,183,-22,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461023,-9999,-9999,-9999,-9999,0,0,0,217,-28,128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461024,-9999,-9999,-9999,-9999,0,0,0,228,11,167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461025,-9999,-9999,-9999,-9999,0,0,0,189,78,161,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461026,-9999,-9999,-9999,-9999,185,0,0,194,100,122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461027,-9999,-9999,-9999,-9999,0,0,0,228,33,167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461028,-9999,-9999,-9999,-9999,0,0,0,206,61,167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461029,-9999,-9999,-9999,-9999,0,0,0,206,161,194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461030,-9999,-9999,-9999,-9999,20,0,0,250,156,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461031,-9999,-9999,-9999,-9999,0,0,0,211,100,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461101,-9999,-9999,-9999,-9999,0,0,0,150,-11,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461102,-9999,-9999,-9999,-9999,0,0,0,133,72,122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461103,-9999,-9999,-9999,-9999,0,0,0,217,106,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461104,-9999,-9999,-9999,-9999,0,0,0,167,72,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461105,-9999,-9999,-9999,-9999,20,0,0,89,0,17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461106,-9999,-9999,-9999,-9999,0,0,0,128,-17,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461107,-9999,-9999,-9999,-9999,0,0,0,128,-6,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461108,-9999,-9999,-9999,-9999,86,0,0,161,67,122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461109,-9999,-9999,-9999,-9999,15,0,0,122,50,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461110,-9999,-9999,-9999,-9999,20,0,0,100,22,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461111,-9999,-9999,-9999,-9999,10,0,0,122,72,117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461112,-9999,-9999,-9999,-9999,36,0,0,117,22,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461113,-9999,-9999,-9999,-9999,0,0,0,72,0,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461114,-9999,-9999,-9999,-9999,0,0,0,33,11,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461115,-9999,-9999,-9999,-9999,0,0,0,56,-50,-6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461116,-9999,-9999,-9999,-9999,0,0,0,100,-89,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461117,-9999,-9999,-9999,-9999,0,0,0,72,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461118,-9999,-9999,-9999,-9999,20,0,0,89,-44,-11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461119,-9999,-9999,-9999,-9999,0,0,0,122,-78,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461120,-9999,-9999,-9999,-9999,0,0,0,139,-67,44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461121,-9999,-9999,-9999,-9999,0,0,0,161,-39,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461122,-9999,-9999,-9999,-9999,0,0,0,111,6,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461123,-9999,-9999,-9999,-9999,15,0,0,17,-39,-28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461124,-9999,-9999,-9999,-9999,0,0,0,72,-67,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461125,-9999,-9999,-9999,-9999,0,0,0,150,22,122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461126,-9999,-9999,-9999,-9999,0,0,0,161,44,128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461127,-9999,-9999,-9999,-9999,119,0,0,144,6,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461128,-9999,-9999,-9999,-9999,0,0,0,72,-33,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461129,-9999,-9999,-9999,-9999,0,0,0,61,-28,-28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461130,-9999,-9999,-9999,-9999,13,0,0,33,-83,17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461201,-9999,-9999,-9999,-9999,0,0,0,94,-17,-6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461202,-9999,-9999,-9999,-9999,0,0,0,-6,-161,-128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461203,-9999,-9999,-9999,-9999,13,0,0,-11,-133,-39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461204,-9999,-9999,-9999,-9999,0,0,0,28,-67,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461205,-9999,-9999,-9999,-9999,0,0,0,67,-67,39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461206,-9999,-9999,-9999,-9999,0,0,0,56,-50,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461207,-9999,-9999,-9999,-9999,0,0,0,100,-33,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461208,-9999,-9999,-9999,-9999,0,0,0,106,-22,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461209,-9999,-9999,-9999,-9999,0,0,0,150,33,122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461210,-9999,-9999,-9999,-9999,0,0,0,150,83,122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461211,-9999,-9999,-9999,-9999,18,0,0,133,-11,-11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461212,-9999,-9999,-9999,-9999,0,0,0,72,-50,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461213,-9999,-9999,-9999,-9999,109,0,0,144,-28,-28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461214,-9999,-9999,-9999,-9999,0,0,0,-17,-100,-61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461215,-9999,-9999,-9999,-9999,13,0,0,-17,-100,-67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461216,-9999,-9999,-9999,-9999,13,0,0,-67,-106,-83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461217,-9999,-9999,-9999,-9999,23,0,0,56,-89,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461218,-9999,-9999,-9999,-9999,0,0,0,33,-61,-56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461219,-9999,-9999,-9999,-9999,0,0,0,-28,-111,-78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461220,-9999,-9999,-9999,-9999,0,0,0,-33,-128,-50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461221,-9999,-9999,-9999,-9999,239,0,152,61,-56,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461222,-9999,-9999,-9999,-9999,0,0,0,33,-33,-28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461223,-9999,-9999,-9999,-9999,0,0,0,17,-39,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461224,-9999,-9999,-9999,-9999,0,0,0,28,-33,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461225,-9999,-9999,-9999,-9999,0,0,0,11,-117,-61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461226,-9999,-9999,-9999,-9999,0,0,0,-11,-122,-122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461227,-9999,-9999,-9999,-9999,0,0,0,-56,-150,-61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461228,-9999,-9999,-9999,-9999,84,0,0,83,-67,-6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461229,-9999,-9999,-9999,-9999,0,0,0,44,-6,44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461230,-9999,-9999,-9999,-9999,71,0,0,50,-128,-128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19461231,-9999,-9999,-9999,-9999,0,0,0,-44,-178,-61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470101,-9999,-9999,-9999,-9999,0,-9999,-9999,-50,-144,-72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470102,-9999,-9999,-9999,-9999,152,51,-9999,33,-83,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470103,-9999,-9999,-9999,-9999,43,-9999,-9999,44,6,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470104,-9999,-9999,-9999,-9999,0,-9999,-9999,17,-100,-83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470105,-9999,-9999,-9999,-9999,0,-9999,-9999,-6,-178,-17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470106,-9999,-9999,-9999,-9999,38,-9999,-9999,-11,-89,-89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470107,-9999,-9999,-9999,-9999,0,-9999,-9999,6,-150,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470108,-9999,-9999,-9999,-9999,18,-9999,-9999,6,-50,-50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470109,-9999,-9999,-9999,-9999,23,-9999,-9999,-39,-161,-111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470110,-9999,-9999,-9999,-9999,20,-9999,-9999,-39,-172,-61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470111,-9999,-9999,-9999,-9999,0,-9999,-9999,72,-78,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470112,-9999,-9999,-9999,-9999,0,-9999,-9999,78,-72,-39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470113,-9999,-9999,-9999,-9999,0,-9999,-9999,-17,-156,-33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470114,-9999,-9999,-9999,-9999,0,-9999,-9999,56,-33,44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470115,-9999,-9999,-9999,-9999,51,-9999,-9999,67,28,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470116,-9999,-9999,-9999,-9999,69,-9999,-9999,56,-11,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470117,-9999,-9999,-9999,-9999,13,-9999,-9999,44,-89,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470118,-9999,-9999,-9999,-9999,0,-9999,-9999,11,-50,-22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470119,-9999,-9999,-9999,-9999,0,-9999,-9999,17,-78,-11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470120,-9999,-9999,-9999,-9999,61,-9999,-9999,89,-33,78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470121,-9999,-9999,-9999,-9999,86,-9999,-9999,78,-72,-67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470122,-9999,-9999,-9999,-9999,0,-9999,-9999,-61,-161,-117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470123,-9999,-9999,-9999,-9999,0,-9999,-9999,-56,-139,-67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470124,-9999,-9999,-9999,-9999,0,-9999,-9999,72,-67,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470125,-9999,-9999,-9999,-9999,18,-9999,-9999,61,11,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470126,-9999,-9999,-9999,-9999,0,-9999,-9999,67,-56,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470127,-9999,-9999,-9999,-9999,15,-9999,-9999,50,-33,44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470128,-9999,-9999,-9999,-9999,0,-9999,-9999,111,-22,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470129,-9999,-9999,-9999,-9999,0,-9999,-9999,28,-50,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470130,-9999,-9999,-9999,-9999,0,-9999,-9999,133,-6,128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470131,-9999,-9999,-9999,-9999,145,-9999,-9999,144,6,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470201,-9999,-9999,-9999,-9999,0,0,0,17,-61,-61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470202,-9999,-9999,-9999,-9999,0,0,0,-44,-100,-72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470203,-9999,-9999,-9999,-9999,13,0,0,-11,-133,-22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470204,-9999,-9999,-9999,-9999,0,0,0,39,-89,-89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470205,-9999,-9999,-9999,-9999,132,0,127,-78,-211,-150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470206,-9999,-9999,-9999,-9999,0,0,0,-106,-183,-111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470207,-9999,-9999,-9999,-9999,51,102,89,-6,-111,-22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470208,-9999,-9999,-9999,-9999,3,102,13,-22,-122,-122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470209,-9999,-9999,-9999,-9999,20,-9999,0,-111,-172,-122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470210,-9999,-9999,-9999,-9999,30,152,38,-33,-122,-56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470211,-9999,-9999,-9999,-9999,13,152,13,-22,-78,-56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470212,-9999,-9999,-9999,-9999,0,152,0,-39,-167,-78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470213,-9999,-9999,-9999,-9999,0,0,0,17,-144,-17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470214,-9999,-9999,-9999,-9999,0,0,0,56,-128,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470215,-9999,-9999,-9999,-9999,0,0,0,33,-67,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470216,-9999,-9999,-9999,-9999,0,0,0,33,-39,-39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470217,-9999,-9999,-9999,-9999,0,0,0,6,-144,-28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470218,-9999,-9999,-9999,-9999,0,0,0,33,-111,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470219,-9999,-9999,-9999,-9999,0,0,0,11,-128,-111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470220,-9999,-9999,-9999,-9999,0,0,0,-67,-200,-89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470221,-9999,-9999,-9999,-9999,69,152,152,-78,-128,-128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470222,-9999,-9999,-9999,-9999,15,203,51,-83,-150,-100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470223,-9999,-9999,-9999,-9999,84,-9999,0,-50,-117,-83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470224,-9999,-9999,-9999,-9999,0,229,13,-61,-144,-72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470225,-9999,-9999,-9999,-9999,23,229,13,0,-72,-33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470226,-9999,-9999,-9999,-9999,28,254,13,-22,-61,-50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470227,-9999,-9999,-9999,-9999,0,-9999,0,-28,-78,-56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470228,-9999,-9999,-9999,-9999,0,203,0,-22,-83,-33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470301,-9999,-9999,-9999,-9999,0,-9999,-9999,6,-178,-44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470302,-9999,-9999,-9999,-9999,0,-9999,-9999,39,-50,-11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470303,-9999,-9999,-9999,-9999,424,584,-9999,0,-67,-56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470304,-9999,-9999,-9999,-9999,30,559,-9999,-22,-72,-39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470305,-9999,-9999,-9999,-9999,0,508,-9999,-6,-67,-17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19470306,-9999,-9999,-9999,-9999,30,508,-9999,11,-17,-17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
